id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
18852,-122.3,41.32,13,2300,513,1151,488,2.4571,81800,INLAND
18853,-122.3,41.31,29,4059,787,1700,702,2.7526,97400,INLAND
18854,-122.28,41.38,15,5266,1031,2147,885,3.1036,110400,INLAND
18855,-122.45,41.28,15,2740,503,1188,445,3.7519,129100,INLAND
18856,-122.34,41.21,26,178,40,55,25,2.3375,57800,INLAND
18857,-122.27,41.23,40,1958,386,725,331,2.4898,65800,INLAND
18858,-122.27,41.2,52,4513,985,1926,815,1.8923,56300,INLAND
18859,-121.76,41.5,31,602,153,112,47,1.3667,34500,INLAND
18860,-122.09,41.32,52,4019,824,1728,706,2.5462,63200,INLAND
18861,-122.22,38.12,15,14125,2344,6456,2147,5.4014,179800,NEAR BAY
18862,-122.19,38.13,5,7854,1446,4361,1395,5.2504,215100,NEAR BAY
18863,-122.21,38.11,31,2766,604,1441,552,3.4768,131300,NEAR BAY
18864,-122.21,38.11,35,2122,400,1189,408,3.3962,124900,NEAR BAY
18865,-122.21,38.1,36,3018,557,1445,556,4.1029,130200,NEAR BAY
18866,-122.22,38.11,43,1939,353,968,392,3.4848,113000,NEAR BAY
18867,-122.22,38.1,38,931,181,566,207,3.3221,93600,NEAR BAY
18868,-122.22,38.1,40,2549,478,1275,494,3.2469,111900,NEAR BAY
18869,-122.22,38.1,44,2256,451,1057,426,3.4204,111100,NEAR BAY
18870,-122.22,38.1,44,3013,563,1353,512,3.7559,112200,NEAR BAY
18871,-122.22,38.09,47,2161,440,966,360,2.5734,89000,NEAR BAY
18872,-122.21,38.09,37,4368,779,2083,741,4.1667,127300,NEAR BAY
18873,-122.2,38.09,18,6860,1079,3205,1058,5.5957,172200,NEAR BAY
18874,-122.22,38.08,37,2811,,1574,516,3.4053,97000,NEAR BAY
18875,-122.22,38.08,37,4590,857,2920,832,3.736,95100,NEAR BAY
18876,-122.22,38.07,4,15654,2394,7025,2168,6.1171,225500,NEAR BAY
18877,-122.25,38.09,48,833,188,652,165,2.5417,88200,NEAR BAY
18878,-122.23,38.09,26,4397,997,2539,965,2.7875,90300,NEAR BAY
18879,-122.24,38.07,13,5451,1194,2957,1081,2.9098,162800,NEAR BAY
18880,-122.26,38.1,24,1213,395,699,386,1.6007,94900,NEAR BAY
18881,-122.26,38.1,30,3317,1058,1794,990,1.4835,133600,NEAR BAY
18882,-122.25,38.1,52,248,86,173,69,2.6,109700,NEAR BAY
18883,-122.25,38.1,52,1780,373,824,317,3.05,110200,NEAR BAY
18884,-122.25,38.1,52,2315,556,1113,486,2.8042,148200,NEAR BAY
18885,-122.25,38.1,52,1591,372,817,357,2.4411,97500,NEAR BAY
18886,-122.23,38.1,46,4143,895,2240,847,2.7201,93100,NEAR BAY
18887,-122.24,38.1,49,1851,356,849,307,3.2432,103800,NEAR BAY
18888,-122.24,38.11,52,2050,492,1277,463,3.3507,107600,NEAR BAY
18889,-122.24,38.11,42,1743,388,889,341,2.6241,99500,NEAR BAY
18890,-122.23,38.1,47,1303,278,694,269,2.8969,93100,NEAR BAY
18891,-122.23,38.12,49,2715,435,1006,429,4.5308,146100,NEAR BAY
18892,-122.23,38.11,47,3007,524,1152,486,4.3,141800,NEAR BAY
18893,-122.24,38.11,52,2111,310,772,323,5.075,148500,NEAR BAY
18894,-122.23,38.13,29,5154,1084,2459,1019,3.5664,143200,NEAR BAY
18895,-122.24,38.13,37,3223,564,1325,539,4.3938,127200,NEAR BAY
18896,-122.24,38.12,39,2967,500,1243,523,4.5902,152700,NEAR BAY
18897,-122.24,38.12,42,1625,255,578,243,4.3114,167200,NEAR BAY
18898,-122.25,38.12,47,1339,298,794,286,2.8865,110100,NEAR BAY
18899,-122.25,38.11,49,2365,504,1131,458,2.9133,103400,NEAR BAY
18900,-122.25,38.11,52,2846,705,1519,620,2.4976,98200,NEAR BAY
18901,-122.26,38.11,52,793,216,505,194,2.2667,94100,NEAR BAY
18902,-122.26,38.11,52,1560,353,670,287,2.0411,98700,NEAR BAY
18903,-122.26,38.11,52,2573,639,1238,529,2.9708,110000,NEAR BAY
18904,-122.26,38.12,28,3102,734,1623,639,3.4025,104000,NEAR BAY
18905,-122.27,38.12,45,4423,1001,2109,874,2.9937,112100,NEAR BAY
18906,-122.27,38.12,42,5266,1167,3124,1025,3.0375,120300,NEAR BAY
18907,-122.26,38.15,26,3699,671,2388,699,4.3515,122200,NEAR BAY
18908,-122.26,38.14,34,963,159,392,176,4.3156,135000,NEAR BAY
18909,-122.26,38.15,16,3921,727,2830,680,4.8053,124000,NEAR BAY
18910,-122.32,38.12,12,5382,928,3928,921,5.6785,150900,NEAR BAY
18911,-122.26,38.13,28,3072,790,1375,705,1.9368,91500,NEAR BAY
18912,-122.24,38.14,15,8479,1759,5008,1646,4.024,131900,NEAR BAY
18913,-122.24,38.15,10,6817,1188,4163,1135,4.7529,144400,NEAR BAY
18914,-122.25,38.15,24,2917,543,1878,531,4.0014,123900,NEAR BAY
18915,-122.22,38.15,7,5129,,2824,738,5.8138,171400,NEAR BAY
18916,-122.23,38.15,33,1253,238,753,236,2.056,86700,NEAR BAY
18917,-122.23,38.14,36,1412,260,792,268,2.6056,90700,NEAR BAY
18918,-122.15,38.04,14,2804,587,1083,573,2.9466,168800,NEAR BAY
18919,-122.16,38.05,52,1888,457,830,408,3.4373,185400,NEAR BAY
18920,-122.16,38.05,34,2434,428,926,423,4.9776,208600,NEAR BAY
18921,-122.19,38.07,20,3000,525,1207,491,4.9406,217800,NEAR BAY
18922,-122.18,38.07,10,4976,849,2089,803,5.6288,202100,NEAR BAY
18923,-122.17,38.07,15,2125,278,857,272,6.7599,220000,NEAR BAY
18924,-122.16,38.07,14,6360,1236,2876,1127,4.8321,190600,NEAR BAY
18925,-122.17,38.06,16,3515,626,1764,626,4.7397,187400,NEAR BAY
18926,-122.15,38.06,10,3008,532,1381,522,5.6661,196100,NEAR BAY
18927,-122.17,38.08,7,18392,2782,8276,2742,6.7232,229500,NEAR BAY
18928,-122.2,38.1,5,9567,1729,4620,1580,4.7821,210300,NEAR BAY
18929,-122.19,38.09,8,614,118,278,115,6.6735,166600,NEAR BAY
18930,-122.14,38.05,27,3794,772,1756,724,3.5891,150900,NEAR BAY
18931,-122.14,38.07,31,3401,616,1750,602,4.9761,143400,NEAR BAY
18932,-122.11,38.09,11,673,145,318,137,2.6929,122800,NEAR BAY
18933,-122.13,38.26,40,1538,255,669,263,3.6281,170500,NEAR BAY
18934,-122.15,38.29,17,1625,239,703,224,6.8891,329100,NEAR BAY
18935,-122.18,38.29,18,1953,265,658,270,8.3113,393300,NEAR BAY
18936,-122.18,38.23,21,2475,341,812,308,7.5589,320700,NEAR BAY
18937,-122.14,38.16,4,3273,495,1497,454,5.6345,176400,NEAR BAY
18938,-122.18,38.17,7,4093,651,2228,646,5.5523,161600,NEAR BAY
18939,-122.07,38.26,15,1173,146,450,154,6.3487,198000,INLAND
18940,-122.1,38.24,13,7367,1042,3193,983,5.6102,195300,NEAR BAY
18941,-122.06,38.27,14,6920,996,3196,978,5.3672,171600,INLAND
18942,-122.07,38.27,8,6761,1234,3237,1177,4.6586,173700,INLAND
18943,-122.08,38.3,2,6718,858,2012,654,7.1872,305500,INLAND
18944,-122.04,38.28,12,3861,795,2129,806,3.976,135300,INLAND
18945,-122.04,38.28,25,3304,493,1464,488,5.5527,130900,INLAND
18946,-122.03,38.28,15,5114,833,2418,778,4.7882,144300,INLAND
18947,-122.03,38.3,5,1569,199,713,209,6.9779,224200,INLAND
18948,-122,38.28,3,7030,1191,3238,1055,5.262,162000,INLAND
18949,-121.98,38.29,4,8778,1291,4010,1188,5.7399,187400,INLAND
18950,-121.99,38.15,36,263,73,88,42,2.8313,162800,INLAND
18951,-122.05,38.26,32,1070,199,631,195,2.9827,99200,INLAND
18952,-122.05,38.25,37,1336,251,680,231,4.115,99300,INLAND
18953,-122.06,38.25,36,1818,323,953,298,3.6153,99300,INLAND
18954,-122.06,38.25,34,1562,289,898,307,3.6598,107500,INLAND
18955,-122.06,38.26,36,1248,221,672,222,3.6839,106200,INLAND
18956,-122.07,38.24,15,7937,1635,4390,1567,3.8464,130100,INLAND
18957,-122.04,38.25,38,1214,244,632,254,3.1438,94500,INLAND
18958,-122.05,38.25,39,199,36,101,38,6.5299,105700,INLAND
18959,-122.04,38.26,34,3082,702,1795,703,3.0885,106200,INLAND
18960,-122.04,38.25,37,1176,291,648,271,3.0167,92500,INLAND
18961,-122.04,38.25,32,1203,287,571,255,3.3938,110700,INLAND
18962,-122.04,38.25,52,582,131,241,106,2.7,125300,INLAND
18963,-122.05,38.26,21,7195,1416,3927,1377,3.3912,126600,INLAND
18964,-122.04,38.27,16,8517,1910,4508,1837,3.4853,129900,INLAND
18965,-122.03,38.27,24,3580,735,1959,731,3.0284,118800,INLAND
18966,-122.03,38.26,25,4617,1046,2685,1011,3.2576,108800,INLAND
18967,-122.02,38.26,27,3440,787,2085,748,2.8896,105000,INLAND
18968,-122.03,38.25,35,1940,384,1177,403,3.4389,101400,INLAND
18969,-122.02,38.27,20,2237,464,1169,425,3.5115,99400,INLAND
18970,-122.02,38.26,20,3899,763,2198,779,3.5061,120700,INLAND
18971,-122.01,38.27,17,9089,1542,4758,1520,4.3619,126900,INLAND
18972,-122.02,38.26,8,2894,602,1566,572,3.9335,131900,INLAND
18973,-122,38.23,1,2062,343,872,268,5.5636,191600,INLAND
18974,-122.03,38.24,16,1104,164,495,156,5.7074,158000,INLAND
18975,-122.04,38.24,22,2761,757,2612,641,1.9875,87800,INLAND
18976,-122.04,38.24,30,2081,456,1005,438,2.2954,93200,INLAND
18977,-122.03,38.25,13,3334,541,1923,538,4.3905,135100,INLAND
18978,-122.01,38.25,11,6550,1149,3570,1123,4.1583,138200,INLAND
18979,-122.01,38.25,16,1081,181,792,184,4.9779,131600,INLAND
18980,-122.02,38.25,10,2237,454,1255,429,3.4176,126800,INLAND
18981,-122,38.25,7,11768,1893,6657,1874,5.2222,143200,INLAND
18982,-121.98,38.25,4,2487,440,1545,452,5.2103,140700,INLAND
18983,-122.01,38.26,12,4132,710,2087,633,4.8987,140000,INLAND
18984,-121.99,38.27,16,4138,758,1762,723,3.4979,137800,INLAND
18985,-121.99,38.26,18,921,126,368,120,6.3842,261400,INLAND
18986,-121.94,38.27,35,10869,2226,9879,2152,2.8681,81600,INLAND
18987,-121.94,38.37,17,7973,1591,2899,1502,3.1357,120400,INLAND
18988,-121.94,38.37,14,1156,216,574,227,3.5396,144100,INLAND
18989,-121.94,38.38,25,182,48,71,52,1.3208,78900,INLAND
18990,-121.94,38.36,2,4953,735,1791,562,5.3346,205400,INLAND
18991,-121.99,38.48,17,1824,348,934,305,4.9719,250300,INLAND
18992,-122.01,38.44,12,2344,354,1035,321,5.2773,281500,INLAND
18993,-122,38.41,11,2838,429,1331,426,5.245,298700,INLAND
18994,-122.07,38.41,17,3053,595,1434,557,3.7741,246100,INLAND
18995,-121.95,38.43,19,3011,551,1665,535,5.4534,233100,INLAND
18996,-121.94,38.41,15,1263,211,665,208,4.8,261200,INLAND
18997,-121.92,38.37,26,2056,413,933,367,3.0051,194100,INLAND
18998,-121.96,38.34,15,2857,373,1325,359,6.3252,152000,INLAND
18999,-121.96,38.34,14,3035,680,1597,663,3.9036,143800,INLAND
19000,-121.95,38.35,16,2084,292,1099,292,6.1269,150500,INLAND
19001,-121.94,38.35,8,3157,559,1758,569,4.712,140400,INLAND
19002,-121.92,38.34,2,7747,1133,3481,1083,6.4112,181300,INLAND
19003,-121.95,38.34,9,4999,874,2687,817,4.5324,142400,INLAND
19004,-121.96,38.33,3,7985,1257,3664,1215,5.276,158600,INLAND
19005,-121.96,38.32,12,5127,998,2749,976,4.3458,130900,INLAND
19006,-121.93,38.31,25,185,32,85,32,5.175,250300,INLAND
19007,-121.98,38.32,45,19,5,7460,6,10.5264,137800,INLAND
19008,-121.98,38.36,33,1083,217,562,203,2.733,102000,INLAND
19009,-121.99,38.35,45,1778,339,839,319,2.7659,103200,INLAND
19010,-122,38.35,38,1918,364,745,348,2.8707,126300,INLAND
19011,-122,38.35,34,1084,187,561,198,4.5115,119200,INLAND
19012,-122,38.35,24,745,116,300,115,3.9176,158800,INLAND
19013,-122.01,38.35,18,4486,723,1600,697,4.1651,190000,INLAND
19014,-122.01,38.36,15,476,67,213,73,7.4053,315500,INLAND
19015,-121.98,38.36,30,140,35,103,35,4.463,112800,INLAND
19016,-121.97,38.35,17,5678,1116,3182,1135,4.0388,122300,INLAND
19017,-121.97,38.34,11,1500,319,899,304,4.8568,127500,INLAND
19018,-121.96,38.35,20,1415,266,667,250,4.3938,117600,INLAND
19019,-121.96,38.34,7,3292,698,1911,702,4.19,140600,INLAND
19020,-121.96,38.36,11,3208,790,1772,694,3.0434,219100,INLAND
19021,-121.98,38.35,16,1697,267,832,277,4.7375,132900,INLAND
19022,-121.98,38.34,13,3616,672,2022,652,4.3536,135100,INLAND
19023,-121.97,38.34,16,2331,450,1074,400,4.3329,127100,INLAND
19024,-121.98,38.34,18,3876,916,2386,867,2.8938,129800,INLAND
19025,-121.99,38.34,16,1470,261,748,256,4.3433,132500,INLAND
19026,-121.99,38.34,13,3252,610,1915,631,4.5137,152000,INLAND
19027,-122,38.35,34,432,65,208,71,5.8435,136300,INLAND
19028,-122,38.38,16,2509,366,1043,339,6.3704,173700,INLAND
19029,-122.01,38.37,16,3996,550,1673,539,6.078,176000,INLAND
19030,-122.01,38.36,28,1967,315,734,291,5.2583,146500,INLAND
19031,-122.02,38.38,16,808,137,371,145,6.3767,216700,INLAND
19032,-122.02,38.37,16,2495,331,1118,338,6.7894,198300,INLAND
19033,-122.01,38.36,15,1176,166,485,171,6.2441,228500,INLAND
19034,-121.98,38.39,3,9488,1417,4095,1335,5.4781,192200,INLAND
19035,-121.98,38.37,21,3027,675,2018,642,3.1438,111800,INLAND
19036,-121.98,38.36,24,2434,630,1538,574,2.4067,101400,INLAND
19037,-122,38.37,18,1048,185,469,162,3.925,125300,INLAND
19038,-121.99,38.36,35,2728,451,1290,452,3.5768,117900,INLAND
19039,-122,38.36,34,2735,539,1390,491,3.0262,119100,INLAND
19040,-121.99,38.36,33,146,31,75,31,3.8179,84700,INLAND
19041,-122,38.36,34,1502,282,860,297,3.6438,135900,INLAND
19042,-121.82,38.36,26,1974,364,1002,362,3.6036,210300,INLAND
19043,-121.81,38.49,18,4518,827,2230,715,4.2309,178800,INLAND
19044,-121.76,38.41,19,686,107,348,109,4.2306,94100,INLAND
19045,-121.81,38.45,24,1951,341,1140,338,4.0061,128800,INLAND
19046,-121.82,38.46,10,6331,1181,3419,1110,4.0083,155100,INLAND
19047,-121.85,38.43,2,790,135,235,87,5.3862,166800,INLAND
19048,-121.83,38.45,15,5115,776,2540,794,5.1611,146700,INLAND
19049,-121.83,38.45,32,2139,440,1154,411,3.5672,107800,INLAND
19050,-121.83,38.45,36,839,158,446,167,2.6438,123000,INLAND
19051,-121.83,38.43,24,1307,314,917,291,2.5244,98400,INLAND
19052,-121.81,38.43,30,1674,297,756,292,4.2286,133400,INLAND
19053,-121.76,38.25,32,1495,333,905,281,2.925,212800,INLAND
19054,-121.69,38.16,33,1808,363,824,340,3.5937,96700,INLAND
19055,-121.69,38.16,46,2292,472,970,431,2.5888,95200,INLAND
19056,-121.73,38.13,40,1266,257,547,247,3.3288,164700,INLAND
19057,-121.74,38.15,22,1910,326,1001,345,5.1173,116100,INLAND
19058,-121.84,38.13,33,596,105,212,94,4.5813,81600,INLAND
19059,-122.42,38.27,25,3282,566,1244,483,4.8313,308700,NEAR BAY
19060,-122.49,38.22,33,1486,290,781,274,3.8647,252100,NEAR BAY
19061,-122.41,38.16,37,1549,,863,275,3.0457,255000,NEAR BAY
19062,-122.45,38.3,24,1946,400,718,380,3.8507,258200,NEAR BAY
19063,-122.47,38.3,15,4885,988,2175,924,3.7031,209800,<1H OCEAN
19064,-122.42,38.31,18,1479,246,550,217,5.0356,333600,NEAR BAY
19065,-122.44,38.34,25,3106,715,1262,665,2.2487,233800,<1H OCEAN
19066,-122.46,38.29,21,2423,560,1098,503,2.664,173600,NEAR BAY
19067,-122.46,38.29,35,1762,350,686,339,3.8982,272000,NEAR BAY
19068,-122.45,38.28,20,3306,503,1374,460,6.0984,297900,NEAR BAY
19069,-122.47,38.29,14,3732,846,1277,775,2.8658,208300,NEAR BAY
19070,-122.45,38.27,25,5024,881,1994,838,4.5237,262600,NEAR BAY
19071,-122.52,38.27,18,2405,390,872,367,5.5155,248600,<1H OCEAN
19072,-122.53,38.32,22,3577,,1371,501,6.095,332600,<1H OCEAN
19073,-122.49,38.32,30,1631,284,788,284,3.6098,195800,<1H OCEAN
19074,-122.49,38.31,27,3078,597,1411,586,3.55,195800,<1H OCEAN
19075,-122.49,38.3,14,2844,602,1613,544,3.6571,193900,<1H OCEAN
19076,-122.48,38.3,17,2703,550,1241,515,2.952,171600,<1H OCEAN
19077,-122.49,38.29,26,1726,289,672,251,4.1,242400,<1H OCEAN
19078,-122.49,38.27,8,5092,988,1657,936,3.8625,213500,NEAR BAY
19079,-122.47,38.34,15,2411,446,1144,407,4.6472,261300,<1H OCEAN
19080,-122.49,38.32,17,3308,720,1587,632,3.5727,176300,<1H OCEAN
19081,-122.48,38.32,31,1701,363,680,324,3.4375,192400,<1H OCEAN
19082,-122.48,38.31,29,2375,560,1124,502,2.6276,166500,<1H OCEAN
19083,-122.48,38.31,19,2398,521,1266,471,3.0727,187100,<1H OCEAN
19084,-122.48,38.32,42,2106,533,1141,445,3.4129,149600,<1H OCEAN
19085,-122.55,38.42,24,2220,411,894,365,4.5891,212000,<1H OCEAN
19086,-122.58,38.38,27,3800,728,1587,605,5.0237,306900,<1H OCEAN
19087,-122.5,38.4,36,1860,364,777,339,4.4307,296000,<1H OCEAN
19088,-122.5,38.35,25,1566,352,784,362,3.375,165400,<1H OCEAN
19089,-122.54,38.36,40,2725,531,1167,458,4.0969,203100,<1H OCEAN
19090,-122.61,38.24,25,2990,450,1335,434,5,190400,<1H OCEAN
19091,-122.61,38.24,17,1728,271,897,284,3.7896,186200,<1H OCEAN
19092,-122.61,38.23,18,2042,420,914,400,3.2871,194100,<1H OCEAN
19093,-122.62,38.24,19,1687,253,893,257,6.504,202100,<1H OCEAN
19094,-122.61,38.25,18,2915,418,1340,421,5.5452,205200,<1H OCEAN
19095,-122.6,38.24,16,1410,209,741,229,5.025,204800,<1H OCEAN
19096,-122.61,38.24,18,2933,481,1279,443,5.3849,188800,<1H OCEAN
19097,-122.6,38.24,16,2621,416,1247,386,5.1603,198700,<1H OCEAN
19098,-122.63,38.25,20,3460,602,1707,568,4.0115,182200,<1H OCEAN
19099,-122.62,38.24,33,1369,280,758,246,4.3341,156800,<1H OCEAN
19100,-122.62,38.25,33,1453,250,677,237,4.3962,170500,<1H OCEAN
19101,-122.61,38.26,17,2864,487,1482,547,4.9833,215500,<1H OCEAN
19102,-122.62,38.25,20,1888,411,826,396,3.175,189400,<1H OCEAN
19103,-122.62,38.25,24,2388,358,1187,362,4.9534,196800,<1H OCEAN
19104,-122.57,38.27,7,6508,1028,2902,1010,5.6707,250800,<1H OCEAN
19105,-122.51,38.17,8,5875,1115,2808,1029,3.9392,246600,NEAR BAY
19106,-122.65,38.27,9,4764,816,2077,755,5.4391,234800,<1H OCEAN
19107,-122.63,38.26,7,7808,1390,3551,1392,4.9069,202600,<1H OCEAN
19108,-122.66,38.27,16,1523,308,477,315,2.4696,75300,<1H OCEAN
19109,-122.63,38.24,45,1615,338,823,327,2.8179,145800,<1H OCEAN
19110,-122.63,38.23,45,2264,504,1076,472,3.3139,194400,<1H OCEAN
19111,-122.64,38.23,52,1075,249,519,210,3.3769,231200,<1H OCEAN
19112,-122.64,38.23,49,2300,463,1061,429,4.375,229100,<1H OCEAN
19113,-122.63,38.22,34,878,160,372,167,4.3417,232400,<1H OCEAN
19114,-122.63,38.22,17,2652,342,1199,350,5.865,267400,<1H OCEAN
19115,-122.63,38.21,22,2933,461,1283,449,6.5034,291400,<1H OCEAN
19116,-122.63,38.23,37,1966,348,875,381,4.3703,224100,<1H OCEAN
19117,-122.65,38.23,52,1735,347,712,343,3.4711,201100,<1H OCEAN
19118,-122.64,38.23,52,2156,469,1070,467,3.6011,252600,<1H OCEAN
19119,-122.65,38.23,52,1923,393,910,345,3.75,200900,<1H OCEAN
19120,-122.66,38.2,39,2889,517,1351,489,4.6056,251600,<1H OCEAN
19121,-122.64,38.24,52,1621,393,635,349,2.8202,244300,<1H OCEAN
19122,-122.64,38.24,40,1974,410,1039,398,4.0917,151900,<1H OCEAN
19123,-122.65,38.25,23,4030,,1852,778,3.702,193600,<1H OCEAN
19124,-122.65,38.24,24,1948,310,922,313,5.25,243900,<1H OCEAN
19125,-122.65,38.24,49,3273,579,1431,539,4.575,227900,<1H OCEAN
19126,-122.64,38.25,31,2554,515,1507,533,4.1,162900,<1H OCEAN
19127,-122.69,38.27,32,2344,434,1066,384,4.3313,285300,<1H OCEAN
19128,-122.67,38.25,32,1333,235,660,206,4.3729,288800,<1H OCEAN
19129,-122.68,38.25,29,1315,240,650,228,4.1269,306300,<1H OCEAN
19130,-122.67,38.24,29,2644,464,1372,450,5.3544,262100,<1H OCEAN
19131,-122.77,38.29,32,3201,542,1869,519,3.5442,268300,<1H OCEAN
19132,-122.73,38.26,35,3941,645,1668,620,4.685,318000,<1H OCEAN
19133,-122.7,38.23,47,2090,387,1053,377,3.8673,310600,<1H OCEAN
19134,-122.72,38.35,16,3049,609,1675,618,2.7117,162800,<1H OCEAN
19135,-122.72,38.31,26,1644,294,801,291,4.6906,248300,<1H OCEAN
19136,-122.67,38.31,28,1915,419,930,342,4.0875,293000,<1H OCEAN
19137,-122.69,38.3,30,3919,743,1693,693,3.6827,292400,<1H OCEAN
19138,-122.73,38.34,44,743,155,434,162,2.8819,209900,<1H OCEAN
19139,-122.69,38.32,16,3741,698,1938,658,4.9324,183900,<1H OCEAN
19140,-122.71,38.33,13,4011,936,2064,914,3.9953,157900,<1H OCEAN
19141,-122.7,38.31,14,3155,580,1208,501,4.4964,258400,<1H OCEAN
19142,-122.7,38.33,16,1244,242,696,236,3.9369,159000,<1H OCEAN
19143,-122.69,38.32,15,2536,414,1400,426,5.9613,172700,<1H OCEAN
19144,-122.69,38.34,23,2846,516,1526,492,4.033,163800,<1H OCEAN
19145,-122.7,38.33,26,1887,381,1060,364,3.3078,160700,<1H OCEAN
19146,-122.71,38.34,22,1249,335,699,308,2.9033,121900,<1H OCEAN
19147,-122.7,38.33,26,1584,295,846,295,3.675,156600,<1H OCEAN
19148,-122.69,38.35,12,1550,187,685,188,7.526,255600,<1H OCEAN
19149,-122.69,38.34,15,3091,697,1602,682,4.3071,135800,<1H OCEAN
19150,-122.71,38.35,11,2242,699,1203,642,2.6464,104500,<1H OCEAN
19151,-122.7,38.35,14,2313,,954,397,4.0813,146800,<1H OCEAN
19152,-122.7,38.35,14,1555,369,493,335,1.9033,67800,<1H OCEAN
19153,-122.7,38.34,19,2987,676,1782,688,3.1261,154800,<1H OCEAN
19154,-122.71,38.34,23,2744,588,1493,557,3.4781,162300,<1H OCEAN
19155,-122.69,38.37,8,6322,1001,2969,1043,5.1233,214300,<1H OCEAN
19156,-122.71,38.37,16,2355,345,1014,348,5.9018,253300,<1H OCEAN
19157,-122.69,38.35,16,1689,254,921,270,4.7444,192100,<1H OCEAN
19158,-122.69,38.36,6,5496,1374,2502,1189,2.7827,177800,<1H OCEAN
19159,-122.7,38.35,16,1328,187,607,197,5.3366,258100,<1H OCEAN
19160,-122.7,38.36,11,5817,878,2538,876,4.521,227400,<1H OCEAN
19161,-122.63,38.34,15,2153,345,979,335,5.4966,325700,<1H OCEAN
19162,-122.68,38.36,8,7520,1336,3833,1287,4.6278,184400,<1H OCEAN
19163,-122.69,38.34,12,3876,782,2146,764,4.3844,165700,<1H OCEAN
19164,-122.67,38.33,4,8072,1606,4323,1475,4.2518,220600,<1H OCEAN
19165,-122.69,38.34,16,1683,341,880,327,3.5857,160500,<1H OCEAN
19166,-122.68,38.4,32,2826,627,1767,628,3.4047,141700,<1H OCEAN
19167,-122.7,38.43,28,1585,412,1362,424,1.9685,114400,<1H OCEAN
19168,-122.71,38.42,23,1569,414,1031,368,1.9267,129500,<1H OCEAN
19169,-122.71,38.4,17,1690,464,833,445,1.739,140900,<1H OCEAN
19170,-122.7,38.39,16,4922,1211,2557,1088,2.3915,168400,<1H OCEAN
19171,-122.62,38.4,10,9772,1308,3741,1242,6.8261,325000,<1H OCEAN
19172,-122.66,38.44,17,5815,898,2614,887,4.6657,216200,<1H OCEAN
19173,-122.67,38.44,29,2551,448,1165,456,4.6587,196700,<1H OCEAN
19174,-122.68,38.43,18,2723,529,1150,520,3.8885,192200,<1H OCEAN
19175,-122.65,38.4,21,1059,150,400,154,7.1586,343400,<1H OCEAN
19176,-122.65,38.37,15,1848,280,786,282,6.0204,344400,<1H OCEAN
19177,-122.67,38.43,17,1804,304,750,298,4.8588,196700,<1H OCEAN
19178,-122.67,38.43,17,2007,400,895,403,3.5813,203000,<1H OCEAN
19179,-122.66,38.42,14,5315,1037,2228,950,4.323,208700,<1H OCEAN
19180,-122.68,38.43,29,488,63,161,62,6.3774,334700,<1H OCEAN
19181,-122.58,38.46,15,2936,517,1182,501,3.6981,247200,<1H OCEAN
19182,-122.61,38.42,13,7731,1360,2543,1249,4.9957,260100,<1H OCEAN
19183,-122.58,38.43,10,3597,661,1132,639,4.2375,269500,<1H OCEAN
19184,-122.59,38.44,14,1665,390,505,348,3.483,201500,<1H OCEAN
19185,-122.59,38.43,20,2791,546,785,512,3.7561,217000,<1H OCEAN
19186,-122.56,38.41,20,1151,211,478,183,6.23,384900,<1H OCEAN
19187,-122.66,38.46,14,2364,631,1300,625,2.9023,221400,<1H OCEAN
19188,-122.66,38.45,26,2081,339,906,323,4.7375,293800,<1H OCEAN
19189,-122.67,38.45,24,2622,525,1027,510,3.2222,242900,<1H OCEAN
19190,-122.67,38.44,32,3771,741,1786,721,3.5415,172500,<1H OCEAN
19191,-122.68,38.44,29,2796,588,1346,562,3.2107,170000,<1H OCEAN
19192,-122.7,38.45,47,904,154,310,144,4.2766,190900,<1H OCEAN
19193,-122.68,38.45,36,1686,303,744,304,4.3139,163400,<1H OCEAN
19194,-122.69,38.44,40,1449,281,636,295,3.0222,161500,<1H OCEAN
19195,-122.69,38.44,35,1356,241,620,216,3.8521,168600,<1H OCEAN
19196,-122.68,38.44,36,1311,259,648,268,3.7545,161500,<1H OCEAN
19197,-122.7,38.44,45,883,202,401,194,3.5845,178600,<1H OCEAN
19198,-122.69,38.45,36,1943,337,711,318,4.2191,183300,<1H OCEAN
19199,-122.69,38.44,31,1808,315,691,280,4.1583,193500,<1H OCEAN
19200,-122.7,38.44,42,709,182,547,172,2.4912,165300,<1H OCEAN
